129	1.3351440e-05
130	1.3351440e-05
131	1.3351440e-05
132	1.4305115e-05
133	1.4305115e-05
134	1.5258789e-05
135	1.5258789e-05
136	1.5258789e-05
137	1.6212463e-05
138	1.6212463e-05
139	1.7166138e-05
140	1.7166138e-05
141	1.7166138e-05
142	1.8119812e-05
143	1.8119812e-05
144	1.9073486e-05
145	1.9073486e-05
146	1.9073486e-05
147	2.0027161e-05
148	2.0027161e-05
149	2.0980835e-05
150	2.0980835e-05
151	2.0980835e-05
152	2.1934509e-05
153	2.1934509e-05
154	2.2888184e-05
155	2.2888184e-05
156	2.2888184e-05
157	2.3841858e-05
158	2.3841858e-05
159	2.4795532e-05
160	2.4795532e-05
161	2.4795532e-05
162	2.4795532e-05
163	2.6702881e-05
164	2.6702881e-05
165	2.6702881e-05
166	2.6702881e-05
167	2.6702881e-05
168	2.8610229e-05
169	2.8610229e-05
170	2.8610229e-05
171	2.8610229e-05
172	2.8610229e-05
173	3.0517578e-05
174	3.0517578e-05
175	3.0517578e-05
176	3.0517578e-05
177	3.0517578e-05
178	3.2424927e-05
179	3.2424927e-05
180	3.2424927e-05
181	3.2424927e-05
182	3.2424927e-05
183	3.4332275e-05
184	3.4332275e-05
185	3.4332275e-05
186	3.4332275e-05
187	3.4332275e-05
188	3.6239624e-05
189	3.6239624e-05
190	3.6239624e-05
191	3.6239624e-05
192	3.6239624e-05
193	3.8146973e-05
194	3.8146973e-05
195	3.8146973e-05
196	3.8146973e-05
197	3.8146973e-05
198	4.0054321e-05
199	4.0054321e-05
200	4.0054321e-05
201	4.0054321e-05
202	4.0054321e-05
203	4.1961670e-05
204	4.1961670e-05
205	4.1961670e-05
206	4.1961670e-05
207	4.1961670e-05
208	4.3869019e-05
209	4.3869019e-05
210	4.3869019e-05
211	4.3869019e-05
212	4.3869019e-05
213	4.5776367e-05
214	4.5776367e-05
215	4.5776367e-05
216	4.5776367e-05
217	4.5776367e-05
218	4.7683716e-05
219	4.7683716e-05
220	4.7683716e-05
221	4.7683716e-05
222	4.7683716e-05
223	4.9591064e-05
224	4.9591064e-05
225	4.9591064e-05
226	4.9591064e-05
227	4.9591064e-05
228	5.1498413e-05
229	5.1498413e-05
230	5.1498413e-05
231	5.1498413e-05
232	5.1498413e-05
233	5.3405762e-05
234	5.3405762e-05
235	5.3405762e-05
236	5.3405762e-05
237	5.3405762e-05
238	5.5313110e-05
239	5.5313110e-05
240	5.5313110e-05
241	5.5313110e-05
242	5.5313110e-05
243	5.7220459e-05
244	5.7220459e-05
245	5.7220459e-05
246	5.7220459e-05
247	5.7220459e-05
248	5.9127808e-05
249	5.9127808e-05
250	5.9127808e-05
251	5.9127808e-05
252	5.9127808e-05
253	6.1035156e-05
254	6.1035156e-05
255	6.1035156e-05
256	6.1035156e-05
257	6.1035156e-05
258	6.2942505e-05
259	6.2942505e-05
260	6.2942505e-05
261	6.2942505e-05
262	6.2942505e-05
263	6.4849854e-05
264	6.4849854e-05
265	6.4849854e-05
266	6.4849854e-05
267	6.4849854e-05
268	6.6757202e-05
269	6.6757202e-05
270	6.6757202e-05
271	6.6757202e-05
272	6.6757202e-05
273	6.8664551e-05
274	6.8664551e-05
275	6.8664551e-05
276	6.8664551e-05
277	6.8664551e-05
278	7.0571899e-05
279	7.0571899e-05
280	7.0571899e-05
281	7.0571899e-05
282	7.0571899e-05
283	7.2479248e-05
284	7.2479248e-05
285	7.2479248e-05
286	7.2479248e-05
287	7.2479248e-05
288	7.4386597e-05
289	7.4386597e-05
290	7.4386597e-05
291	7.4386597e-05
292	7.4386597e-05
293	7.6293945e-05
294	7.6293945e-05
295	7.6293945e-05
296	7.6293945e-05
297	7.6293945e-05
298	7.8201294e-05
299	7.8201294e-05
300	7.8201294e-05
301	7.8201294e-05
302	7.8201294e-05
303	8.0108643e-05
304	8.0108643e-05
305	8.0108643e-05
306	8.0108643e-05
307	8.0108643e-05
308	8.2015991e-05
309	8.2015991e-05
310	8.2015991e-05
311	8.2015991e-05
312	8.2015991e-05
313	8.3923340e-05
314	8.3923340e-05
315	8.3923340e-05
316	8.3923340e-05
317	8.3923340e-05
318	8.5830688e-05
319	8.5830688e-05
320	8.3923340e-05
321	8.3923340e-05
322	8.0108643e-05
323	8.0108643e-05
324	7.6293945e-05
325	7.6293945e-05
326	7.6293945e-05
327	7.2479248e-05
328	7.2479248e-05
329	6.8664551e-05
330	6.8664551e-05
331	6.8664551e-05
332	6.4849854e-05
333	6.4849854e-05
334	6.1035156e-05
335	6.1035156e-05
336	6.1035156e-05
337	5.7220459e-05
338	5.7220459e-05
339	5.3405762e-05
340	5.3405762e-05
341	5.3405762e-05
342	4.9591064e-05
343	4.9591064e-05
344	4.5776367e-05
345	4.5776367e-05
346	4.5776367e-05
347	4.1961670e-05
348	4.1961670e-05
349	3.8146973e-05
350	3.8146973e-05
351	3.8146973e-05
352	3.4332275e-05
353	3.4332275e-05
354	3.0517578e-05
355	3.0517578e-05
356	3.0517578e-05
357	2.6702881e-05
358	2.6702881e-05
359	2.2888184e-05
360	2.2888184e-05
361	2.2888184e-05
362	1.9073486e-05
363	1.9073486e-05
364	1.5258789e-05
365	1.5258789e-05
366	1.5258789e-05
367	1.1444092e-05
368	1.1444092e-05
369	7.6293945e-06
370	7.6293945e-06
371	7.6293945e-06
372	3.8146973e-06
373	3.8146973e-06
374	0.0000000e+00
375	0.0000000e+00
376	0.0000000e+00
377	3.8146973e-06
378	3.8146973e-06
379	7.6293945e-06
380	7.6293945e-06
381	7.6293945e-06
382	1.1444092e-05
383	1.1444092e-05
384	1.5258789e-05
385	1.5258789e-05
386	1.5258789e-05
387	1.9073486e-05
388	1.9073486e-05
389	2.2888184e-05
390	2.2888184e-05
391	2.2888184e-05
392	2.6702881e-05
393	2.6702881e-05
394	3.0517578e-05
395	3.0517578e-05
396	3.0517578e-05
397	3.4332275e-05
398	3.4332275e-05
399	3.8146973e-05
400	3.8146973e-05
401	3.8146973e-05
402	4.1961670e-05
403	4.1961670e-05
404	4.5776367e-05
405	4.5776367e-05
406	4.5776367e-05
407	4.9591064e-05
408	4.9591064e-05
409	5.3405762e-05
410	5.3405762e-05
411	5.3405762e-05
412	5.7220459e-05
413	5.7220459e-05
414	6.1035156e-05
415	6.1035156e-05
416	6.1035156e-05
417	6.4849854e-05
418	6.4849854e-05
419	6.8664551e-05
420	6.8664551e-05
421	6.8664551e-05
422	7.2479248e-05
423	7.2479248e-05
424	7.6293945e-05
425	7.6293945e-05
426	7.6293945e-05
427	8.0108643e-05
428	8.0108643e-05
429	8.3923340e-05
430	8.3923340e-05
431	8.3923340e-05
432	8.7738037e-05
433	8.7738037e-05
434	9.1552734e-05
435	9.1552734e-05
436	9.1552734e-05
437	9.5367432e-05
438	9.5367432e-05
439	9.9182129e-05
440	9.9182129e-05
441	9.9182129e-05
442	1.0299683e-04
443	1.0299683e-04
444	1.0681152e-04
445	1.0681152e-04
446	1.0681152e-04
447	1.1062622e-04
448	1.1062622e-04
449	1.1444092e-04
450	1.1444092e-04
451	1.1444092e-04
452	1.1825562e-04
453	1.1825562e-04
454	1.2207031e-04
455	1.2207031e-04
456	1.2207031e-04
457	1.2588501e-04
458	1.2588501e-04
459	1.2969971e-04
460	1.2969971e-04
461	1.2969971e-04
462	1.3351440e-04
463	1.3351440e-04
464	1.3732910e-04
465	1.3732910e-04
466	1.3732910e-04
467	1.4114380e-04
468	1.4114380e-04
469	1.4495850e-04
470	1.4495850e-04
471	1.4495850e-04
472	1.4877319e-04
473	1.4877319e-04
474	1.5258789e-04
475	1.5258789e-04
476	1.5258789e-04
477	1.5640259e-04
478	1.5640259e-04
479	1.6021729e-04
480	1.6021729e-04
481	1.6021729e-04
482	1.6403198e-04
483	1.6403198e-04
484	1.6784668e-04
485	1.6784668e-04
486	1.6784668e-04
487	1.7166138e-04
488	1.7166138e-04
489	1.7547607e-04
490	1.7547607e-04
491	1.7547607e-04
492	1.7929077e-04
493	1.7929077e-04
494	1.8310547e-04
495	1.8310547e-04
496	1.8310547e-04
497	1.8692017e-04
498	1.8692017e-04
499	1.9073486e-04
500	1.9073486e-04
501	1.9073486e-04
502	1.9454956e-04
503	1.9454956e-04
504	1.9836426e-04
505	1.9836426e-04
506	1.9836426e-04
507	2.0217896e-04
508	2.0217896e-04
509	2.0599365e-04
510	2.0599365e-04
511	2.0599365e-04
512	2.0980835e-04
513	2.0980835e-04
514	2.1362305e-04
515	2.1362305e-04
516	2.1362305e-04
517	2.1743774e-04
518	2.1743774e-04
519	2.2125244e-04
520	2.2125244e-04
521	2.2125244e-04
522	2.2506714e-04
523	2.2506714e-04
524	2.2888184e-04
525	2.2888184e-04
526	2.2888184e-04
527	2.3269653e-04
528	2.3269653e-04
529	2.3651123e-04
530	2.3651123e-04
531	2.3651123e-04
532	2.4032593e-04
533	2.4032593e-04
534	2.4414062e-04
535	2.4414062e-04
536	2.4414062e-04
537	2.4795532e-04
538	2.4795532e-04
539	2.5177002e-04
540	2.5177002e-04
541	2.5177002e-04
542	2.5558472e-04
543	2.5558472e-04
544	2.5939941e-04
545	2.5939941e-04
546	2.5939941e-04
547	2.6321411e-04
548	2.6321411e-04
549	2.6702881e-04
550	2.6702881e-04
551	2.6702881e-04
552	2.7084351e-04
553	2.7084351e-04
554	2.7465820e-04
555	2.7465820e-04
556	2.7465820e-04
557	2.7847290e-04
558	2.7847290e-04
559	2.8228760e-04
560	2.8228760e-04
561	2.8228760e-04
562	2.8610229e-04
563	2.8610229e-04
564	2.8991699e-04
565	2.8991699e-04
566	2.8991699e-04
567	2.9373169e-04
568	2.9373169e-04
569	2.9754639e-04
570	2.9754639e-04
571	2.9754639e-04
572	3.0136108e-04
573	3.0136108e-04
574	3.0517578e-04
575	3.0517578e-04
576	3.0517578e-04
577	3.0899048e-04
578	3.0899048e-04
579	3.1280518e-04
580	3.1280518e-04
581	3.1280518e-04
582	3.1661987e-04
583	3.1661987e-04
584	3.2043457e-04
585	3.2043457e-04
586	3.2043457e-04
587	3.2424927e-04
588	3.2424927e-04
589	3.2806396e-04
590	3.2806396e-04
591	3.2806396e-04
592	3.3187866e-04
593	3.3187866e-04
594	3.3569336e-04
595	3.3569336e-04
596	3.3569336e-04
597	3.3950806e-04
598	3.3950806e-04
599	3.4332275e-04
600	3.4332275e-04
601	3.4332275e-04
602	3.4713745e-04
603	3.4713745e-04
604	3.5095215e-04
605	3.5095215e-04
606	3.5095215e-04
607	3.5476685e-04
608	3.5476685e-04
609	3.5858154e-04
610	3.5858154e-04
611	3.5858154e-04
612	3.6239624e-04
613	3.6239624e-04
614	3.6621094e-04
615	3.6621094e-04
616	3.6621094e-04
617	3.7002563e-04
618	3.7002563e-04
619	3.7384033e-04
620	3.7384033e-04
621	3.7384033e-04
622	3.7765503e-04
623	3.7765503e-04
624	3.8146973e-04
625	3.8146973e-04
626	3.8146973e-04
627	3.8528442e-04
628	3.8528442e-04
629	3.8909912e-04
630	3.8909912e-04
631	3.8909912e-04
632	3.9291382e-04
633	3.9291382e-04
634	3.9672852e-04
635	3.9672852e-04
636	3.9672852e-04
637	4.0054321e-04
638	4.0054321e-04
639	4.0435791e-04
640	4.0435791e-04
641	4.0435791e-04
642	4.0435791e-04
643	4.1198730e-04
644	4.1198730e-04
645	4.1198730e-04
646	4.1198730e-04
647	4.1198730e-04
648	4.1961670e-04
649	4.1961670e-04
650	4.1961670e-04
651	4.1961670e-04
652	4.1961670e-04
653	4.2724609e-04
654	4.2724609e-04
655	4.2724609e-04
656	4.2724609e-04
657	4.2724609e-04
658	4.3487549e-04
659	4.3487549e-04
660	4.3487549e-04
661	4.3487549e-04
662	4.3487549e-04
663	4.4250488e-04
664	4.4250488e-04
665	4.4250488e-04
666	4.4250488e-04
667	4.4250488e-04
668	4.5013428e-04
669	4.5013428e-04
670	4.5013428e-04
671	4.5013428e-04
672	4.5013428e-04
673	4.5776367e-04
674	4.5776367e-04
675	4.5776367e-04
676	4.5776367e-04
677	4.5776367e-04
678	4.6539307e-04
679	4.6539307e-04
680	4.6539307e-04
681	4.6539307e-04
682	4.6539307e-04
683	4.7302246e-04
684	4.7302246e-04
685	4.7302246e-04
686	4.7302246e-04
687	4.7302246e-04
688	4.8065186e-04
689	4.8065186e-04
690	4.8065186e-04
691	4.8065186e-04
692	4.8065186e-04
693	4.8828125e-04
694	4.8828125e-04
695	4.8828125e-04
696	4.8828125e-04
697	4.8828125e-04
698	4.9591064e-04
699	4.9591064e-04
700	4.9591064e-04
701	4.9591064e-04
702	4.9591064e-04
703	5.0354004e-04
704	5.0354004e-04
705	5.0354004e-04
706	5.0354004e-04
707	5.0354004e-04
708	5.1116943e-04
709	5.1116943e-04
710	5.1116943e-04
711	5.1116943e-04
712	5.1116943e-04
713	5.1879883e-04
714	5.1879883e-04
715	5.1879883e-04
716	5.1879883e-04
717	5.1879883e-04
718	5.2642822e-04
719	5.2642822e-04
720	5.2642822e-04
721	5.2642822e-04
722	5.2642822e-04
723	5.3405762e-04
724	5.3405762e-04
725	5.3405762e-04
726	5.3405762e-04
727	5.3405762e-04
728	5.4168701e-04
729	5.4168701e-04
730	5.4168701e-04
731	5.4168701e-04
732	5.4168701e-04
733	5.4931641e-04
734	5.4931641e-04
735	5.4931641e-04
736	5.4931641e-04
737	5.4931641e-04
738	5.5694580e-04
739	5.5694580e-04
740	5.5694580e-04
741	5.5694580e-04
742	5.5694580e-04
743	5.6457520e-04
744	5.6457520e-04
745	5.6457520e-04
746	5.6457520e-04
747	5.6457520e-04
748	5.7220459e-04
749	5.7220459e-04
750	5.7220459e-04
751	5.7220459e-04
752	5.7220459e-04
753	5.7983398e-04
754	5.7983398e-04
755	5.7983398e-04
756	5.7983398e-04
757	5.7983398e-04
758	5.8746338e-04
759	5.8746338e-04
760	5.8746338e-04
761	5.8746338e-04
762	5.8746338e-04
763	5.9509277e-04
764	5.9509277e-04
765	5.9509277e-04
766	5.9509277e-04
767	5.9509277e-04
768	6.0272217e-04
769	6.0272217e-04
770	6.0272217e-04
771	6.0272217e-04
772	6.0272217e-04
773	6.1035156e-04
774	6.1035156e-04
775	6.1035156e-04
776	6.1035156e-04
777	6.1035156e-04
778	6.1798096e-04
779	6.1798096e-04
780	6.1798096e-04
781	6.1798096e-04
782	6.1798096e-04
783	6.2561035e-04
784	6.2561035e-04
785	6.2561035e-04
786	6.2561035e-04
787	6.2561035e-04
788	6.3323975e-04
789	6.3323975e-04
790	6.3323975e-04
791	6.3323975e-04
792	6.3323975e-04
793	6.4086914e-04
794	6.4086914e-04
795	6.4086914e-04
796	6.4086914e-04
797	6.4086914e-04
798	6.4849854e-04
799	6.4849854e-04
800	6.4849854e-04
801	6.4849854e-04
802	6.4849854e-04
803	6.5612793e-04
804	6.5612793e-04
805	6.5612793e-04
806	6.5612793e-04
807	6.5612793e-04
808	6.6375732e-04
809	6.6375732e-04
810	6.6375732e-04
811	6.6375732e-04
812	6.6375732e-04
813	6.7138672e-04
814	6.7138672e-04
815	6.7138672e-04
816	6.7138672e-04
817	6.7138672e-04
818	6.7901611e-04
819	6.7901611e-04
820	6.7901611e-04
821	6.7901611e-04
822	6.7901611e-04
823	6.8664551e-04
824	6.8664551e-04
825	6.8664551e-04
826	6.8664551e-04
827	6.8664551e-04
828	6.9427490e-04
829	6.9427490e-04
830	6.9427490e-04
831	6.9427490e-04
832	6.9427490e-04
833	7.0190430e-04
834	7.0190430e-04
835	7.0190430e-04
836	7.0190430e-04
837	7.0190430e-04
838	7.0953369e-04
839	7.0953369e-04
840	7.0953369e-04
841	7.0953369e-04
842	7.0953369e-04
843	7.1716309e-04
844	7.1716309e-04
845	7.1716309e-04
846	7.1716309e-04
847	7.1716309e-04
848	7.2479248e-04
849	7.2479248e-04
850	7.2479248e-04
851	7.2479248e-04
852	7.2479248e-04
853	7.3242188e-04
854	7.3242188e-04
855	7.3242188e-04
856	7.3242188e-04
857	7.3242188e-04
858	7.4005127e-04
859	7.4005127e-04
860	7.4005127e-04
861	7.4005127e-04
862	7.4005127e-04
863	7.4768066e-04
864	7.4768066e-04
865	7.4768066e-04
866	7.4768066e-04
867	7.4768066e-04
868	7.5531006e-04
869	7.5531006e-04
870	7.5531006e-04
871	7.5531006e-04
872	7.5531006e-04
873	7.6293945e-04
874	7.6293945e-04
875	7.6293945e-04
876	7.6293945e-04
877	7.6293945e-04
878	7.7056885e-04
879	7.7056885e-04
880	7.7056885e-04
881	7.7056885e-04
882	7.7056885e-04
883	7.7819824e-04
884	7.7819824e-04
885	7.7819824e-04
886	7.7819824e-04
887	7.7819824e-04
888	7.8582764e-04
889	7.8582764e-04
890	7.8582764e-04
891	7.8582764e-04
892	7.8582764e-04
893	7.9345703e-04
894	7.9345703e-04
895	7.9345703e-04
896	7.9345703e-04
897	7.9345703e-04
898	8.0108643e-04
899	8.0108643e-04
900	8.0108643e-04
901	8.0108643e-04
902	8.0108643e-04
903	8.0871582e-04
904	8.0871582e-04
905	8.0871582e-04
906	8.0871582e-04
907	8.0871582e-04
908	8.1634521e-04
909	8.1634521e-04
910	8.1634521e-04
911	8.1634521e-04
912	8.1634521e-04
913	8.2397461e-04
914	8.2397461e-04
915	8.2397461e-04
916	8.2397461e-04
917	8.2397461e-04
918	8.3160400e-04
919	8.3160400e-04
920	8.3160400e-04
921	8.3160400e-04
922	8.3160400e-04
923	8.3923340e-04
924	8.3923340e-04
925	8.3923340e-04
926	8.3923340e-04
927	8.3923340e-04
928	8.4686279e-04
929	8.4686279e-04
930	8.4686279e-04
931	8.4686279e-04
932	8.4686279e-04
933	8.5449219e-04
934	8.5449219e-04
935	8.5449219e-04
936	8.5449219e-04
937	8.5449219e-04
938	8.6212158e-04
939	8.6212158e-04
940	8.6212158e-04
941	8.6212158e-04
942	8.6212158e-04
943	8.6975098e-04
944	8.6975098e-04
945	8.6975098e-04
946	8.6975098e-04
947	8.6975098e-04
948	8.7738037e-04
949	8.7738037e-04
950	8.7738037e-04
951	8.7738037e-04
952	8.7738037e-04
953	8.8500977e-04
954	8.8500977e-04
955	8.8500977e-04
956	8.8500977e-04
957	8.8500977e-04
958	8.9263916e-04
959	8.9263916e-04
960	8.9263916e-04
961	8.9263916e-04
962	8.9263916e-04
963	9.0026855e-04
964	9.0026855e-04
965	9.0026855e-04
966	9.0026855e-04
967	9.0026855e-04
968	9.0789795e-04
969	9.0789795e-04
970	9.0789795e-04
971	9.0789795e-04
972	9.0789795e-04
973	9.1552734e-04
974	9.1552734e-04
975	9.1552734e-04
976	9.1552734e-04
977	9.1552734e-04
978	9.2315674e-04
979	9.2315674e-04
980	9.2315674e-04
981	9.2315674e-04
982	9.2315674e-04
983	9.3078613e-04
984	9.3078613e-04
985	9.3078613e-04
986	9.3078613e-04
987	9.3078613e-04
988	9.3841553e-04
989	9.3841553e-04
990	9.3841553e-04
991	9.3841553e-04
992	9.3841553e-04
993	9.4604492e-04
994	9.4604492e-04
995	9.4604492e-04
996	9.4604492e-04
997	9.4604492e-04
998	9.5367432e-04
999	9.5367432e-04
1000	9.5367432e-04
